id,name,type,area,description,image1,image2,imageGallery,website,phone,address,amenities,amenities_tags,featured,slug,wordpressUrl,authorName,authorEmail,authorUsername,authorId,publishedDate,modifiedDate,status,commentStatus,pingStatus,originalCategories,originalAttributes,dataConfidence,notes,descriptionSource,amenitiesGuessed,missingFields,directionsLink
2280,Relaxing 3 bedroom Mountain Cabin,Cabins & Cottages,Roseland,"Relaxing 3 Bedroom Mountain Cabin is a tri-level Wintergreen home with wraparound decks, observation platform, wood fireplace, and firewood provided.",https://nelsoncounty.com/wp-content/uploads/2025/01/Relaxing-3-bedroom-Mountain-Cabin.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Relaxing-3-bedroom-Mountain-Cabin-Interior.jpg,,https://nelsoncounty.com/explore/relaxing-3-bedroom-mountain-cabin/,,"Wintergreen Resort, Roseland, VA 22967",Wraparound & Privacy Decks; Wood-Burning Fireplace With Wood Provided; Observation Deck & Fire Pit,Cabin Rental; Fireplace; Fire Pit; Outdoor Space; Lodging,FALSE,relaxing-3-bedroom-mountain-cabin,https://nelsoncounty.com/explore/relaxing-3-bedroom-mountain-cabin/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Roseland; All (Lodging)>Whole House Rentals; All (Lodging)>Wintergreen Resort,,medium,Details from host description and Nelson County listing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2283,Mountain Dacha,Pet Friendly,Roseland,"Mountain Dacha is a four-bedroom, three-bath home adjacent to a Wintergreen golf course with cozy interiors suited for year-round resort activities.",https://nelsoncounty.com/wp-content/uploads/2025/02/Mountain-Dacha.jpg,https://nelsoncounty.com/wp-content/uploads/2025/02/Mountain-Dacha-Interior.jpg,,https://nelsoncounty.com/explore/mountain-dacha/,,"Wintergreen Resort, Roseland, VA 22967",Adjacent To Golf Course; Year-Round Mountain Access; Family-Friendly Layout,Family Friendly; Pet Friendly,FALSE,mountain-dacha,https://nelsoncounty.com/explore/mountain-dacha/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Pet Friendly; All (Lodging)>Roseland; All (Lodging)>Whole House Rentals,,low,Host listing references external photo gallery; confirm interior photos before publishing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2285,"Panoramic Peak - Vistas 1559, Wintergreen",Cabins & Cottages,Wintergreen Resort,"Panoramic Peak is a renovated one-bedroom, two-bath Wintergreen condo with sweeping valley views, sleeper sofa, and summer access to resort pools.",https://nelsoncounty.com/wp-content/uploads/2025/01/Panoramic-Peak.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Panoramic-Peak-Interior.jpg,,https://nelsoncounty.com/explore/panoramic-peak-vistas-1559-wintergreen/,,"Wintergreen Resort, Roseland, VA 22967",Two Full Baths; Panoramic Mountain Views; Seasonal Pool Access Included,Vacation Rental; Mountain Views; Pool; Cabin Rental; Lodging,FALSE,panoramic-peak-vistas-1559-wintergreen,https://nelsoncounty.com/explore/panoramic-peak-vistas-1559-wintergreen/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Wintergreen Resort,,medium,Amenities noted in host description and Nelson County tourism page (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2287,Skis and Trees,Cabins & Cottages,Roseland,"Skis and Trees is a ski-in/ski-out Tyro slope chalet with two king master suites, kids loft, six-person hot tub, and renovated gourmet kitchen.",https://nelsoncounty.com/wp-content/uploads/2025/01/Skis-and-Trees.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Skis-and-Trees-Interior.jpg,,https://nelsoncounty.com/explore/skis-and-trees/,,"Wintergreen Resort, Roseland, VA 22967",Ski-In/ski-Out Chalet; Two King Master Suites; Loft Bunkroom & Ps4; Six-Person Hot Tub,Vacation Rental; Hot Tub; Full Kitchen; Cabin Rental; Lodging,FALSE,skis-and-trees,https://nelsoncounty.com/explore/skis-and-trees/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Roseland; All (Lodging)>Whole House Rentals,,medium,Information derived from host listing and Nelson County tourism profile (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2290,Mountain Dreams Condo,Cabins & Cottages,Roseland,"Mountain Dreams Condo at The Ledges offers two-story living with two bedrooms, dual fireplaces, redesigned king suite, and expansive views over the Rockfish Valley.",https://nelsoncounty.com/wp-content/uploads/2025/01/Mountain-Dreams-Condo.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Mountain-Dreams-Condo-Interior.jpg,,https://nelsoncounty.com/explore/mountain-dreams-condo/,,"Wintergreen Resort, Nellysford, VA 22958",Two-Story Ledges Condo; Dual Fireplaces; Redesigned Dreamcloud King Suite; Panoramic Valley Views,Vacation Rental; Pet Friendly; Cabin Rental; Lodging,FALSE,mountain-dreams-condo,https://nelsoncounty.com/explore/mountain-dreams-condo/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Pet Friendly; All (Lodging)>Roseland; All (Lodging)>Staff on Site; All (Lodging)>Wintergreen Resort,,medium,Features summarized from host listing and Nelson County tourism (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Nellysford%2C%20VA%2022958
2295,Wintergreen Vistas,Cabins & Cottages,Roseland,"Wintergreen Vistas comprises two ridge-line condos—one two-bedroom, one three-bedroom—each with full kitchens, decks, and standout Blue Ridge views.",https://nelsoncounty.com/wp-content/uploads/2025/01/Wintergreen-Vistas.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Wintergreen-Vistas-Interior.jpg,,https://nelsoncounty.com/explore/wintergreen-vistas/,,"Wintergreen Resort, Roseland, VA 22967",Two Ridge-View Condos; Fully Equipped Kitchens; Fireplaces & Decks; Blue Ridge Mountain Overlooks,Vacation Rental; Mountain Views; Cabin Rental; Lodging,FALSE,wintergreen-vistas,https://nelsoncounty.com/explore/wintergreen-vistas/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Roseland; All (Lodging)>Wintergreen Resort,,medium,Details from operator description and Nelson County listing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2298,Clonmel Acres,Cabins & Cottages,Afton,"Clonmel Acres is a 30-acre historic farmhouse with five bedrooms, private pond, hot tub, and sweeping mountain views minutes from Nelson 151.",https://nelsoncounty.com/wp-content/uploads/2025/01/Clonmel-Acres.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Clonmel-Acres-Interior.jpg,,https://nelsoncounty.com/explore/clonmel-acres/,,"Afton, VA 22920",Private Pond & Hot Tub,Historic Setting; Hot Tub; Hiking; Mountain Views; Cabin Rental; Lodging; Hiking - Moderate,FALSE,clonmel-acres,https://nelsoncounty.com/explore/clonmel-acres/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Whole House Rentals,,medium,Amenities taken from host listing and Nelson County tourism (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2300,Cabin at Clonmel,Cabins & Cottages,Afton,"Cabin at Clonmel is a restored 1700s log cabin available for 31+ day stays with loft bedroom, modern comforts, and mountain views on the Clonmel estate.",https://nelsoncounty.com/wp-content/uploads/2025/01/Cabin-at-Clonmel.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Cabin-at-Clonmel-Interior.jpg,,https://nelsoncounty.com/explore/cabin-at-clonmel/,,"Afton, VA 22920",Loft Bedroom Layout; Mountain View Fire Pit,Cabin Rental; Historic Setting; Fire Pit; Mountain Views; Lodging,FALSE,cabin-at-clonmel,https://nelsoncounty.com/explore/cabin-at-clonmel/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Cabins & Cottages,,medium,Stay requirements and features from host listing; verify booking terms before promoting (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2302,Sleepy Hollow Retreat Enjoy Your Stay,Cabins & Cottages,Roseland,"Sleepy Hollow Retreat is an 1800s farmhouse along Nelson 151 with covered porch, large yard, and two-bedroom layout close to trails, rivers, and wineries.",https://nelsoncounty.com/wp-content/uploads/2025/01/Sleepy-Hollow-Retreat-Enjoy-Your-Stay.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Sleepy-Hollow-Retreat-Enjoy-Your-Stay-Interior.jpg,,https://nelsoncounty.com/explore/sleepy-hollow-retreat-enjoy-your-stay/,,"Roseland, VA 22967",Covered Porch With Rockers; Large Yard & Pasture Views,Historic Setting; Outdoor Space; Free Wi-Fi; Pet Friendly; Cabin Rental; Lodging,FALSE,sleepy-hollow-retreat-enjoy-your-stay,https://nelsoncounty.com/explore/sleepy-hollow-retreat-enjoy-your-stay/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Pet Friendly; All (Lodging)>Roseland; All (Lodging)>Whole House Rentals,,medium,Host description reviewed; confirm Wi-Fi provider and streaming access before publishing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2304,Eagles Court Ski In/Ski Out Condo,Pet Friendly,Wintergreen Resort,"Eagles Court Ski In/Ski Out Condo sits directly on Eagle’s Swoop with designated parking, renovated kitchen, ski closet, and dog-friendly policy.",https://nelsoncounty.com/wp-content/uploads/2025/01/Eagles-Court-Ski-InSki-Out-Condo.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Eagles-Court-Ski-InSki-Out-Condo-Interior.jpg,,https://nelsoncounty.com/explore/eagles-court-ski-in-ski-out-condo/,,"Wintergreen Resort, Roseland, VA 22967",Slopefront Condo; Renovated Kitchen & Fireplace; Dedicated Parking & Ski Closet; Dog-Friendly Rental,Vacation Rental; Fireplace; Full Kitchen; On-Site Parking; Pet Friendly,FALSE,eagles-court-ski-in-ski-out-condo,https://nelsoncounty.com/explore/eagles-court-ski-in-ski-out-condo/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Pet Friendly; All (Lodging)>Whole House Rentals; All (Lodging)>Wintergreen Resort,,medium,Amenities gathered from host listing and Nelson County tourism (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2307,Wren House,Cabins & Cottages,Afton,"Wren House is a five-bedroom country home on nearly five acres with hot tub, fire pit, remodeled kitchen, and sweeping pasture and sunset views.",https://nelsoncounty.com/wp-content/uploads/2025/02/Wren-House.jpg,https://nelsoncounty.com/wp-content/uploads/2025/02/Wren-House-Interior.jpg,,https://nelsoncounty.com/explore/wren-house/,,"Afton, VA 22920",6-Seat Hot Tub; Fire Pit & Covered Porch; Close To Nelson 151 & Hiking,Hot Tub; Fire Pit; Outdoor Space; Hiking; Pet Friendly; Full Kitchen; Cabin Rental; Lodging,FALSE,wren-house,https://nelsoncounty.com/explore/wren-house/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Pet Friendly; All (Lodging)>Whole House Rentals,,medium,Features drawn from host listing and Nelson County tourism (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2310,WildManDan B&B (Beer centric),Bed and Breakfast,Afton,"WildManDan B&B is an 1870 farmhouse on the WildManDan Brewery property sleeping twelve with wraparound porch, gazebo, fire pit swings, and optional beer classes.",https://nelsoncounty.com/wp-content/uploads/2025/01/WildManDan-BB.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/WildManDan-BB-Interior.jpg,,https://nelsoncounty.com/explore/wildmandan-bb-beer-centric/,(540) 649-2233,"279 Avon Road, Afton, VA 22920",Wraparound Porch & Fire Pit Swings; Onsite Brewery & Beer Classes; Catering Available For Guests,Craft Beer; Fire Pit; Outdoor Space; Breakfast Available; Bed & Breakfast; Hosted Stay,FALSE,wildmandan-bb-beer-centric,https://nelsoncounty.com/explore/wildmandan-bb-beer-centric/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Bed and Breakfast; All (Lodging)>Staff on Site; All (Lodging)>Whole House Rentals,,high,Amenities confirmed via WildManDan Brewery lodging materials (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=279%20Avon%20Road%2C%20Afton%2C%20VA%2022920
2313,Fenton Inn,Bed and Breakfast,Roseland,"Fenton Inn is a handcrafted European-style village inn with artisan architecture, bakery breakfast buffet, and direct access to Blue Ridge Parkway adventures.",https://nelsoncounty.com/wp-content/uploads/2025/01/Fenton-Inn.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Fenton-Inn-Interior.jpg,,https://nelsoncounty.com/explore/fenton-inn/,(434) 361-3539,"29 Shelton Laurel Trail, Nellysford, VA 22958",Handcrafted European Village Inn; Bakery Breakfast Buffet; Direct Access To Blue Ridge Parkway; Artistic Architecture & Octagonal Streets,Bakery; Breakfast Available; Mountain Views; Bed & Breakfast; Hosted Stay,FALSE,fenton-inn,https://nelsoncounty.com/explore/fenton-inn/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Bed and Breakfast; All (Lodging)>Motels & Inns; All (Lodging)>Roseland; All (Lodging)>Staff on Site,,high,Inn amenities verified via Fenton Inn site and media coverage (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=29%20Shelton%20Laurel%20Trail%2C%20Nellysford%2C%20VA%2022958
2316,Marley's Cabin,Cabins & Cottages,Wintergreen Resort,"Marley’s Cabin is a renovated Wintergreen mountain home with 180-degree sunrise views, designer interiors, and expansive decks for year-round relaxation.",https://nelsoncounty.com/wp-content/uploads/2025/01/Marleys-Cabin.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Marleys-Cabin-Interior.jpg,,https://nelsoncounty.com/explore/marleys-cabin/,,"Wintergreen Resort, Roseland, VA 22967",Panoramic Mountain Views; Renovated Interior; Spacious Decks; Peaceful Wintergreen Setting,Mountain Views; Cabin Rental; Lodging,FALSE,marleys-cabin,https://nelsoncounty.com/explore/marleys-cabin/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Whole House Rentals; All (Lodging)>Wintergreen; All (Lodging)>Wintergreen Resort,,low,Host listing teaser lacks full amenity detail—confirm room count and features before publishing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2318,Cozy & Clean Wintergreen Condo (Tanners Ridge),Pet Friendly,Roseland,"Cozy & Clean Wintergreen Condo features a new king bed, plush linens, fireplace, smart TVs, and dog-friendly patio one mile from the resort core.",https://nelsoncounty.com/wp-content/uploads/2025/01/Cozy-Clean-Wintergreen-Condo.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Cozy-Clean-Wintergreen-Condo-Interior.jpg,,https://nelsoncounty.com/explore/cozy-clean-wintergreen-condo-tanners-ridge/,,"Wintergreen Resort, Roseland, VA 22967",New King Bed & Pull-Out Sofa; Wood-Burning Fireplace; Dog-Friendly With Smart Tvs,Vacation Rental; Outdoor Seating; Fireplace; Pet Friendly,FALSE,cozy-clean-wintergreen-condo-tanners-ridge,https://nelsoncounty.com/explore/cozy-clean-wintergreen-condo-tanners-ridge/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Pet Friendly; All (Lodging)>Roseland; All (Lodging)>Whole House Rentals; All (Lodging)>Wintergreen Resort,,medium,Amenities taken from host description and Nelson County tourism listing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2321,Remodeled 3BR/2BA Ski Chalet off Tyro Slope,Cabins & Cottages,Wintergreen Resort,"Remodeled 3BR/2BA Ski Chalet off Tyro Slope offers ski-in/out access, gourmet kitchen, heated bathroom floors, wraparound deck, and parking for three.",https://nelsoncounty.com/wp-content/uploads/2025/02/Remodeled-3BR2BA-Ski-Chalet-off-Tyro-Slope.jpg,https://nelsoncounty.com/wp-content/uploads/2025/02/Remodeled-3BR2BA-Ski-Chalet-off-Tyro-Slope-Interior.jpg,,https://nelsoncounty.com/explore/remodeled-3br-2ba-ski-chalet-off-tyro-slope/,,"Wintergreen Resort, Roseland, VA 22967",Ski-In/out To Tyro; Gourmet Kitchen & Wood Stove; Wraparound Deck With Mountain Views,Full Kitchen; Outdoor Space; Mountain Views; Pet Friendly; On-Site Parking; Cabin Rental; Lodging,FALSE,remodeled-3br-2ba-ski-chalet-off-tyro-slope,https://nelsoncounty.com/explore/remodeled-3br-2ba-ski-chalet-off-tyro-slope/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Pet Friendly; All (Lodging)>Whole House Rentals; All (Lodging)>Wintergreen; All (Lodging)>Wintergreen Resort,,medium,Features compiled from host listing and Nelson County tourism page (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2475,Three Springs Myndus,Cabins & Cottages,Lovingston,"Three Springs Myndus is a three-bedroom mountain home on a 100-acre property with high-speed internet, whirlpool tub, wildlife viewing, and EV charging along the Nelson craft beverage trail.",https://nelsoncounty.com/wp-content/uploads/2025/02/Three-Springs-Myndus.jpg,https://nelsoncounty.com/wp-content/uploads/2025/02/Three-Springs-Myndus-Interior.jpg,,https://nelsoncounty.com/explore/three-springs-myndus/,,"Arrington, VA 22922",Whirlpool Tub & Large Deck; High-Speed Internet & Smart Tvs; Optional Ev Charging & Garage Parking,Outdoor Space; On-Site Parking; Breakfast Available; Hiking; Craft Beverage; Cabin Rental; Lodging; Hiking - Moderate,FALSE,three-springs-myndus,https://nelsoncounty.com/explore/three-springs-myndus/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Bed and Breakfast; All (Lodging)>Lovingston; All (Lodging)>Whole House Rentals,,medium,Amenities compiled from host listing and Nelson County tourism description (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Arrington%2C%20VA%2022922
2488,Lovingston Get-Away,Cabins & Cottages,Lovingston,"Lovingston Get-Away is a two-bedroom historic-district home with full kitchen and cozy living room just off Front Street, letting guests walk to shops, dining, and a self-guided village tour while staying central to wineries, Wintergreen adventures, and Blue Ridge landmarks.",https://nelsoncounty.com/wp-content/uploads/2025/02/Lovingston-Get-Away.jpg,https://nelsoncounty.com/wp-content/uploads/2025/02/Lovingston-Get-Away-Interior.jpg,,https://nelsoncounty.com/explore/lovingston-get-away/,,"Lovingston, VA 22949","Walkable To Front Street & Village Tour; Full Kitchen & Living Room; Easy Drives To Wineries, Hikes & Wintergreen",Historic Setting; Full Kitchen; Mountain Views; Guided Experiences; Cabin Rental; Lodging,FALSE,lovingston-get-away,https://nelsoncounty.com/explore/lovingston-get-away/,josh,iamjwal@gmail.com,josh,1,2025-02-25,2025-02-25,publish,closed,closed,All (Lodging)>Lovingston; All (Lodging)>Staff on Site; All (Lodging)>Whole House Rentals,,medium,Incorporates original listing narrative and local attraction research (Nov 2025).,"We are located in the Village of Lovingston, VA. It is a historical district as well with a lot of older building to see. You can stroll down Front Street to get access to many of the places without even having to use your car. There ia self guided tour using your phone through the village of the buildings. There are wineries, breweries, and distilleries. We have Wintergreen Ski Resort. The Lockn' Festival each August. Crabtree Falls and Humpback Rock for hiking. In Nelson Co., the Blue Ridge Parkway and Skyland Drive began. Nearby we have UVa's Rotunda, Montecillo, Appomattox, DC, Schuyler (the Waltons). Nelson hosts peach and apple festivals each year. The beautiful foliage to be seen in the fall and the snowy mountains in the winter.",,,https://www.google.com/maps/dir/?api=1&destination=Lovingston%2C%20VA%2022949
