id,name,type,area,description,image1,image2,image3,website,phone,address,amenities,featured,slug,authorName,publishedDate,modifiedDate,status,directionsLink,detailedDescription,externalWebsite
2258,Fulton Belle Vue,Cabins & Cottages,Afton,"Fulton Belle Vue is a renovated farmhouse with five bedrooms, screened porch, and fire pit overlooking Blue Ridge views along the Nelson 151 trail.",https://ik.imagekit.io/OE/nelson-county/Fulton-Belle-Vue.jpg,https://ik.imagekit.io/OE/nelson-county/Fulton-Belle-Vue-Interior.jpg,,https://nelsoncounty.com/explore/fulton-belle-vue/,,"Afton, VA 22920",Scenic Views; Outdoor Seating; Cabins; Lodging,FALSE,fulton-belle-vue,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,"Fulton Belle Vue is a renovated farmhouse with five bedrooms, screened porch, and fire pit overlooking Blue Ridge views along the Nelson 151 trail.",
2260,Spindle Hill Farm,Bed and Breakfast,Nellysford,Spindle Hill Farm features a handcrafted cedar hot tub cottage and restored 1932 schoolhouse on a 50-acre family farm with private trails and ponds.,https://ik.imagekit.io/OE/nelson-county/Spindle-Hill-Farm.jpg,https://ik.imagekit.io/OE/nelson-county/Spindle-Hill-Farm-Interior.jpg,,https://nelsoncounty.com/explore/spindle-hill-farm/,,"Nellysford, VA 22958",Beer; Breakfast; Pet Friendly; Lodging,FALSE,spindle-hill-farm,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958,Spindle Hill Farm features a handcrafted cedar hot tub cottage and restored 1932 schoolhouse on a 50-acre family farm with private trails and ponds.,
2262,Beech Grove Cabins,Cabins & Cottages,Roseland,"Beech Grove Cabins offers four two-bedroom log cabins with full kitchens, gas fireplaces, Adirondack porches, and communal fire pit near Wintergreen.",https://ik.imagekit.io/OE/nelson-county/Beech-Grove-Cabins.jpg,https://ik.imagekit.io/OE/nelson-county/Beech-Grove-Cabins-Interior.jpg,,https://nelsoncounty.com/explore/beech-grove-cabins/,,"Roseland, VA 22967",Fuel; Cabins; Pet Friendly; Lodging,FALSE,beech-grove-cabins,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,"Beech Grove Cabins offers four two-bedroom log cabins with full kitchens, gas fireplaces, Adirondack porches, and communal fire pit near Wintergreen.",
2264,Slipper Slope,Pet Friendly,Wintergreen Resort,Slipper Slope is a four-bedroom ski-in/ski-out condo on Upper Diamond Hill with spacious layout and true ground-level slope access.,https://ik.imagekit.io/OE/nelson-county/Slipper-Slope.jpg,https://ik.imagekit.io/OE/nelson-county/Slipper-Slope-Interior.jpg,,https://nelsoncounty.com/explore/slipper-slope/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Snow Sports; Pet Friendly,FALSE,slipper-slope,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,Slipper Slope is a four-bedroom ski-in/ski-out condo on Upper Diamond Hill with spacious layout and true ground-level slope access.,
2267,Wintergreen Resort,Resorts,Staff on Site,"Wintergreen Resort offers professionally managed studios, condos, and private homes with exclusive guest access to Aquatics, Devils Knob golf, racquet sports, and on-mountain shuttles.",https://ik.imagekit.io/OE/nelson-county/Wintergreen-Resort.jpg,https://ik.imagekit.io/OE/nelson-county/Wintergreen-Resort-Interior-1.jpg,,https://nelsoncounty.com/explore/wintergreen-resort/,(855) 699-1858,"39 Mountain Inn Loop, Wintergreen, VA 22967",Lodging; Resort; Scenic Views; Pet Friendly,FALSE,wintergreen-resort-2,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=39%20Mountain%20Inn%20Loop%2C%20Wintergreen%2C%20VA%2022967,"Wintergreen Resort offers professionally managed studios, condos, and private homes with exclusive guest access to Aquatics, Devils Knob golf, racquet sports, and on-mountain shuttles.",
2269,Camp Blue Ridge,Campgrounds & Glamping,Montebello,"Camp Blue Ridge provides 22 two-bedroom cabins plus motel rooms, meeting spaces, and pet-friendly grounds for families and groups in the Blue Ridge Mountains.",https://ik.imagekit.io/OE/nelson-county/Camp-Blue-Ridge.jpg,https://ik.imagekit.io/OE/nelson-county/Camp-Blue-Ridge-Interior.jpg,,https://nelsoncounty.com/explore/camp-blue-ridge/,(434) 760-0818,"355 Camp Blue Ridge Road, Montebello, VA 24464",Meetings; Family Friendly; Pet Friendly; Cabins; Scenic Views,FALSE,camp-blue-ridge,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=355%20Camp%20Blue%20Ridge%20Road%2C%20Montebello%2C%20VA%2024464,"Camp Blue Ridge provides 22 two-bedroom cabins plus motel rooms, meeting spaces, and pet-friendly grounds for families and groups in the Blue Ridge Mountains.",
2271,Devils Backbone Camp,Campgrounds & Glamping,Roseland,"Devils Backbone Camp pairs RV and tent sites with craft beverage venues, live music, and easy access to hiking, Blue Ridge Parkway, and Nelson 151 attractions.",https://ik.imagekit.io/OE/nelson-county/Devils-Backbone-Camp.jpg,https://ik.imagekit.io/OE/nelson-county/Devils-Backbone-Camp-Interior-scaled.jpg,,https://nelsoncounty.com/explore/devils-backbone-camp/,(434) 361-1001,"200 Mosbys Run, Roseland, VA 22967",Beer; Live Music; Pet Friendly; Scenic Views,FALSE,devils-backbone-camp,josh,2025-02-11,2025-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=200%20Mosbys%20Run%2C%20Roseland%2C%20VA%2022967,"Devils Backbone Camp pairs RV and tent sites with craft beverage venues, live music, and easy access to hiking, Blue Ridge Parkway, and Nelson 151 attractions.",
2274,The Haven at Devils Backbone Camp,Cabins & Cottages,Roseland,"The Haven at Devils Backbone is a 3,750-square-foot Lindal Cedar home with luxury finishes, five bedrooms, and easy walkable access to Devils Backbone Basecamp.",https://ik.imagekit.io/OE/nelson-county/The-Haven-at-Devils-Backbone-Camp.jpg,https://ik.imagekit.io/OE/nelson-county/The-Haven-at-Devils-Backbone-Camp-Interior.jpg,,https://nelsoncounty.com/explore/the-haven-at-devils-backbone-camp/,,"200 Mosbys Run, Roseland, VA 22967",Beer; Scenic Views; Pet Friendly; Cabins; Lodging,FALSE,the-haven-at-devils-backbone-camp,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=200%20Mosbys%20Run%2C%20Roseland%2C%20VA%2022967,"The Haven at Devils Backbone is a 3,750-square-foot Lindal Cedar home with luxury finishes, five bedrooms, and easy walkable access to Devils Backbone Basecamp.",
2280,Relaxing 3 bedroom Mountain Cabin,Cabins & Cottages,Roseland,"Relaxing 3 Bedroom Mountain Cabin is a tri-level Wintergreen home with wraparound decks, observation platform, wood fireplace, and firewood provided.",https://ik.imagekit.io/OE/nelson-county/Relaxing-3-bedroom-Mountain-Cabin.jpg,https://ik.imagekit.io/OE/nelson-county/Relaxing-3-bedroom-Mountain-Cabin-Interior.jpg,,https://nelsoncounty.com/explore/relaxing-3-bedroom-mountain-cabin/,,"Wintergreen Resort, Roseland, VA 22967",Outdoor Seating; Cabins; Lodging,FALSE,relaxing-3-bedroom-mountain-cabin,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Relaxing 3 Bedroom Mountain Cabin is a tri-level Wintergreen home with wraparound decks, observation platform, wood fireplace, and firewood provided.",
2283,Mountain Dacha,Pet Friendly,Roseland,"Mountain Dacha is a four-bedroom, three-bath home adjacent to a Wintergreen golf course with cozy interiors suited for year-round resort activities.",https://ik.imagekit.io/OE/nelson-county/Mountain-Dacha.jpg,https://ik.imagekit.io/OE/nelson-county/Mountain-Dacha-Interior.jpg,,https://nelsoncounty.com/explore/mountain-dacha/,,"Wintergreen Resort, Roseland, VA 22967",Golf; Scenic Views; Family Friendly; Pet Friendly,FALSE,mountain-dacha,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Mountain Dacha is a four-bedroom, three-bath home adjacent to a Wintergreen golf course with cozy interiors suited for year-round resort activities.",
2285,"Panoramic Peak - Vistas 1559, Wintergreen",Cabins & Cottages,Wintergreen Resort,"Panoramic Peak is a renovated one-bedroom, two-bath Wintergreen condo with sweeping valley views, sleeper sofa, and summer access to resort pools.",https://ik.imagekit.io/OE/nelson-county/Panoramic-Peak.jpg,https://ik.imagekit.io/OE/nelson-county/Panoramic-Peak-Interior.jpg,,https://nelsoncounty.com/explore/panoramic-peak-vistas-1559-wintergreen/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Pool; Seasonal Menu; Cabins; Lodging,FALSE,panoramic-peak-vistas-1559-wintergreen,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Panoramic Peak is a renovated one-bedroom, two-bath Wintergreen condo with sweeping valley views, sleeper sofa, and summer access to resort pools.",
2287,Skis and Trees,Cabins & Cottages,Roseland,"Skis and Trees is a ski-in/ski-out Tyro slope chalet with two king master suites, kids loft, six-person hot tub, and renovated gourmet kitchen.",https://ik.imagekit.io/OE/nelson-county/Skis-and-Trees.jpg,https://ik.imagekit.io/OE/nelson-county/Skis-and-Trees-Interior.jpg,,https://nelsoncounty.com/explore/skis-and-trees/,,"Wintergreen Resort, Roseland, VA 22967",Skiing; Full Kitchen; Cabins; Lodging,FALSE,skis-and-trees,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Skis and Trees is a ski-in/ski-out Tyro slope chalet with two king master suites, kids loft, six-person hot tub, and renovated gourmet kitchen.",
2290,Mountain Dreams Condo,Cabins & Cottages,Roseland,"Mountain Dreams Condo at The Ledges offers two-story living with two bedrooms, dual fireplaces, redesigned king suite, and expansive views over the Rockfish Valley.",https://ik.imagekit.io/OE/nelson-county/Mountain-Dreams-Condo.jpg,https://ik.imagekit.io/OE/nelson-county/Mountain-Dreams-Condo-Interior.jpg,,https://nelsoncounty.com/explore/mountain-dreams-condo/,,"Wintergreen Resort, Nellysford, VA 22958",Lodging; Pet Friendly; Cabins,FALSE,mountain-dreams-condo,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Nellysford%2C%20VA%2022958,"Mountain Dreams Condo at The Ledges offers two-story living with two bedrooms, dual fireplaces, redesigned king suite, and expansive views over the Rockfish Valley.",
2295,Wintergreen Vistas,Cabins & Cottages,Roseland,"Wintergreen Vistas comprises two ridge-line condos—one two-bedroom, one three-bedroom—each with full kitchens, decks, and standout Blue Ridge views.",https://ik.imagekit.io/OE/nelson-county/Wintergreen-Vistas.jpg,https://ik.imagekit.io/OE/nelson-county/Wintergreen-Vistas-Interior.jpg,,https://nelsoncounty.com/explore/wintergreen-vistas/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Cabins; Lodging,FALSE,wintergreen-vistas,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Wintergreen Vistas comprises two ridge-line condos—one two-bedroom, one three-bedroom—each with full kitchens, decks, and standout Blue Ridge views.",
2298,Clonmel Acres,Cabins & Cottages,Afton,"Clonmel Acres is a 30-acre historic farmhouse with five bedrooms, private pond, hot tub, and sweeping mountain views minutes from Nelson 151.",https://ik.imagekit.io/OE/nelson-county/Clonmel-Acres.jpg,https://ik.imagekit.io/OE/nelson-county/Clonmel-Acres-Interior.jpg,,https://nelsoncounty.com/explore/clonmel-acres/,,"Afton, VA 22920",Scenic Views; Cabins; Lodging,FALSE,clonmel-acres,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,"Clonmel Acres is a 30-acre historic farmhouse with five bedrooms, private pond, hot tub, and sweeping mountain views minutes from Nelson 151.",
2300,Cabin at Clonmel,Cabins & Cottages,Afton,"Cabin at Clonmel is a restored 1700s log cabin available for 31+ day stays with loft bedroom, modern comforts, and mountain views on the Clonmel estate.",https://ik.imagekit.io/OE/nelson-county/Cabin-at-Clonmel.jpg,https://ik.imagekit.io/OE/nelson-county/Cabin-at-Clonmel-Interior.jpg,,https://nelsoncounty.com/explore/cabin-at-clonmel/,,"Afton, VA 22920",Scenic Views; Cabins; Lodging,FALSE,cabin-at-clonmel,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,"Cabin at Clonmel is a restored 1700s log cabin available for 31+ day stays with loft bedroom, modern comforts, and mountain views on the Clonmel estate.",
2302,Sleepy Hollow Retreat Enjoy Your Stay,Cabins & Cottages,Roseland,"Sleepy Hollow Retreat is an 1800s farmhouse along Nelson 151 with covered porch, large yard, and two-bedroom layout close to trails, rivers, and wineries.",https://ik.imagekit.io/OE/nelson-county/Sleepy-Hollow-Retreat-Enjoy-Your-Stay.jpg,https://ik.imagekit.io/OE/nelson-county/Sleepy-Hollow-Retreat-Enjoy-Your-Stay-Interior.jpg,,https://nelsoncounty.com/explore/sleepy-hollow-retreat-enjoy-your-stay/,,"Roseland, VA 22967",Outdoor Seating; Wi-Fi; Pet Friendly; Cabins; Lodging,FALSE,sleepy-hollow-retreat-enjoy-your-stay,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,"Sleepy Hollow Retreat is an 1800s farmhouse along Nelson 151 with covered porch, large yard, and two-bedroom layout close to trails, rivers, and wineries.",
2304,Eagles Court Ski In/Ski Out Condo,Pet Friendly,Wintergreen Resort,"Eagles Court Ski In/Ski Out Condo sits directly on Eagle’s Swoop with designated parking, renovated kitchen, ski closet, and dog-friendly policy.",https://ik.imagekit.io/OE/nelson-county/Eagles-Court-Ski-InSki-Out-Condo.jpg,https://ik.imagekit.io/OE/nelson-county/Eagles-Court-Ski-InSki-Out-Condo-Interior.jpg,,https://nelsoncounty.com/explore/eagles-court-ski-in-ski-out-condo/,,"Wintergreen Resort, Roseland, VA 22967",Skiing; Parking; Pet Friendly; Full Kitchen,FALSE,eagles-court-ski-in-ski-out-condo,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Eagles Court Ski In/Ski Out Condo sits directly on Eagle’s Swoop with designated parking, renovated kitchen, ski closet, and dog-friendly policy.",
2307,Wren House,Cabins & Cottages,Afton,"Wren House is a five-bedroom country home on nearly five acres with hot tub, fire pit, remodeled kitchen, and sweeping pasture and sunset views.",https://ik.imagekit.io/OE/nelson-county/Wren-House.jpg,https://ik.imagekit.io/OE/nelson-county/Wren-House-Interior.jpg,,https://nelsoncounty.com/explore/wren-house/,,"Afton, VA 22920",Outdoor Seating; Pet Friendly; Full Kitchen; Cabins; Lodging,FALSE,wren-house,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,"Wren House is a five-bedroom country home on nearly five acres with hot tub, fire pit, remodeled kitchen, and sweeping pasture and sunset views.",
2310,WildManDan B&B (Beer centric),Bed and Breakfast,Afton,"WildManDan B&B is an 1870 farmhouse on the WildManDan Brewery property sleeping twelve with wraparound porch, gazebo, fire pit swings, and optional beer classes.",https://ik.imagekit.io/OE/nelson-county/WildManDan-BB.jpg,https://ik.imagekit.io/OE/nelson-county/WildManDan-BB-Interior.jpg,,https://nelsoncounty.com/explore/wildmandan-bb-beer-centric/,(540) 649-2233,"279 Avon Road, Afton, VA 22920",Beer; Outdoor Seating; Breakfast; Lodging,FALSE,wildmandan-bb-beer-centric,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=279%20Avon%20Road%2C%20Afton%2C%20VA%2022920,"WildManDan B&B is an 1870 farmhouse on the WildManDan Brewery property sleeping twelve with wraparound porch, gazebo, fire pit swings, and optional beer classes.",
2313,Fenton Inn,Bed and Breakfast,Roseland,"Fenton Inn is a handcrafted European-style village inn with artisan architecture, bakery breakfast buffet, and direct access to Blue Ridge Parkway adventures.",https://ik.imagekit.io/OE/nelson-county/Fenton-Inn.jpg,https://ik.imagekit.io/OE/nelson-county/Fenton-Inn-Interior.jpg,,https://nelsoncounty.com/explore/fenton-inn/,(434) 361-3539,"29 Shelton Laurel Trail, Nellysford, VA 22958",Lodging; Breakfast; Bakery; Scenic Views,FALSE,fenton-inn,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=29%20Shelton%20Laurel%20Trail%2C%20Nellysford%2C%20VA%2022958,"Fenton Inn is a handcrafted European-style village inn with artisan architecture, bakery breakfast buffet, and direct access to Blue Ridge Parkway adventures.",
2316,Marley's Cabin,Cabins & Cottages,Wintergreen Resort,"Marley’s Cabin is a renovated Wintergreen mountain home with 180-degree sunrise views, designer interiors, and expansive decks for year-round relaxation.",https://ik.imagekit.io/OE/nelson-county/Marleys-Cabin.jpg,https://ik.imagekit.io/OE/nelson-county/Marleys-Cabin-Interior.jpg,,https://nelsoncounty.com/explore/marleys-cabin/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Cabins; Lodging,FALSE,marleys-cabin,josh,2025-02-11,2025-02-11,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Marley’s Cabin is a renovated Wintergreen mountain home with 180-degree sunrise views, designer interiors, and expansive decks for year-round relaxation.",
