id,name,type,area,description,image1,image2,image3,website,phone,address,amenities,featured,slug,authorName,publishedDate,modifiedDate,directionsLink
2262,Beech Grove Cabins,Cabins & Cottages,Roseland,"Beech Grove Cabins offers four two-bedroom log cabins with full kitchens, gas fireplaces, Adirondack porches, and communal fire pit near Wintergreen.",https://nelsoncounty.com/wp-content/uploads/2025/01/Beech-Grove-Cabins.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Beech-Grove-Cabins-Interior.jpg,,https://nelsoncounty.com/explore/beech-grove-cabins/,,"Roseland, VA 22967",Fuel; Cabins; Pet Friendly; Lodging,FALSE,beech-grove-cabins,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2264,Slipper Slope,Pet Friendly,Wintergreen Resort,Slipper Slope is a four-bedroom ski-in/ski-out condo on Upper Diamond Hill with spacious layout and true ground-level slope access.,https://nelsoncounty.com/wp-content/uploads/2025/01/Slipper-Slope.jpg,https://nelsoncounty.com/wp-content/uploads/2025/02/Slipper-Slope-Interior.jpg,,https://nelsoncounty.com/explore/slipper-slope/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Snow Sports; Pet Friendly,FALSE,slipper-slope,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2267,Wintergreen Resort,Resorts,Staff on Site,"Wintergreen Resort offers professionally managed studios, condos, and private homes with exclusive guest access to Aquatics, Devils Knob golf, racquet sports, and on-mountain shuttles.",https://nelsoncounty.com/wp-content/uploads/2025/01/Wintergreen-Resort.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Wintergreen-Resort-Interior-1.jpg,,https://nelsoncounty.com/explore/wintergreen-resort/,(855) 699-1858,"39 Mountain Inn Loop, Wintergreen, VA 22967",Lodging; Resort; Scenic Views; Pet Friendly,FALSE,wintergreen-resort-2,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=39%20Mountain%20Inn%20Loop%2C%20Wintergreen%2C%20VA%2022967
2269,Camp Blue Ridge,Campgrounds & Glamping,Montebello,"Camp Blue Ridge provides 22 two-bedroom cabins plus motel rooms, meeting spaces, and pet-friendly grounds for families and groups in the Blue Ridge Mountains.",https://nelsoncounty.com/wp-content/uploads/2025/01/Camp-Blue-Ridge.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Camp-Blue-Ridge-Interior.jpg,,https://nelsoncounty.com/explore/camp-blue-ridge/,(434) 760-0818,"355 Camp Blue Ridge Road, Montebello, VA 24464",Meetings; Family Friendly; Pet Friendly; Cabins; Scenic Views,FALSE,camp-blue-ridge,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=355%20Camp%20Blue%20Ridge%20Road%2C%20Montebello%2C%20VA%2024464
2271,Devils Backbone Camp,Campgrounds & Glamping,Roseland,"Devils Backbone Camp pairs RV and tent sites with craft beverage venues, live music, and easy access to hiking, Blue Ridge Parkway, and Nelson 151 attractions.",https://nelsoncounty.com/wp-content/uploads/2025/01/Devils-Backbone-Camp.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Devils-Backbone-Camp-Interior-scaled.jpg,,https://nelsoncounty.com/explore/devils-backbone-camp/,(434) 361-1001,"200 Mosbys Run, Roseland, VA 22967",Beer; Live Music; Pet Friendly; Scenic Views,FALSE,devils-backbone-camp,josh,2025-02-11,2025-06-12,https://www.google.com/maps/dir/?api=1&destination=200%20Mosbys%20Run%2C%20Roseland%2C%20VA%2022967
2274,The Haven at Devils Backbone Camp,Cabins & Cottages,Roseland,"The Haven at Devils Backbone is a 3,750-square-foot Lindal Cedar home with luxury finishes, five bedrooms, and easy walkable access to Devils Backbone Basecamp.",https://nelsoncounty.com/wp-content/uploads/2025/01/The-Haven-at-Devils-Backbone-Camp.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/The-Haven-at-Devils-Backbone-Camp-Interior.jpg,,https://nelsoncounty.com/explore/the-haven-at-devils-backbone-camp/,,"200 Mosbys Run, Roseland, VA 22967",Beer; Scenic Views; Pet Friendly; Cabins; Lodging,FALSE,the-haven-at-devils-backbone-camp,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=200%20Mosbys%20Run%2C%20Roseland%2C%20VA%2022967
2280,Relaxing 3 bedroom Mountain Cabin,Cabins & Cottages,Roseland,"Relaxing 3 Bedroom Mountain Cabin is a tri-level Wintergreen home with wraparound decks, observation platform, wood fireplace, and firewood provided.",https://nelsoncounty.com/wp-content/uploads/2025/01/Relaxing-3-bedroom-Mountain-Cabin.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Relaxing-3-bedroom-Mountain-Cabin-Interior.jpg,,https://nelsoncounty.com/explore/relaxing-3-bedroom-mountain-cabin/,,"Wintergreen Resort, Roseland, VA 22967",Outdoor Seating; Cabins; Lodging,FALSE,relaxing-3-bedroom-mountain-cabin,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2283,Mountain Dacha,Pet Friendly,Roseland,"Mountain Dacha is a four-bedroom, three-bath home adjacent to a Wintergreen golf course with cozy interiors suited for year-round resort activities.",https://nelsoncounty.com/wp-content/uploads/2025/02/Mountain-Dacha.jpg,https://nelsoncounty.com/wp-content/uploads/2025/02/Mountain-Dacha-Interior.jpg,,https://nelsoncounty.com/explore/mountain-dacha/,,"Wintergreen Resort, Roseland, VA 22967",Golf; Scenic Views; Family Friendly; Pet Friendly,FALSE,mountain-dacha,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2285,"Panoramic Peak - Vistas 1559, Wintergreen",Cabins & Cottages,Wintergreen Resort,"Panoramic Peak is a renovated one-bedroom, two-bath Wintergreen condo with sweeping valley views, sleeper sofa, and summer access to resort pools.",https://nelsoncounty.com/wp-content/uploads/2025/01/Panoramic-Peak.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Panoramic-Peak-Interior.jpg,,https://nelsoncounty.com/explore/panoramic-peak-vistas-1559-wintergreen/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Pool; Seasonal Menu; Cabins; Lodging,FALSE,panoramic-peak-vistas-1559-wintergreen,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2287,Skis and Trees,Cabins & Cottages,Roseland,"Skis and Trees is a ski-in/ski-out Tyro slope chalet with two king master suites, kids loft, six-person hot tub, and renovated gourmet kitchen.",https://nelsoncounty.com/wp-content/uploads/2025/01/Skis-and-Trees.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Skis-and-Trees-Interior.jpg,,https://nelsoncounty.com/explore/skis-and-trees/,,"Wintergreen Resort, Roseland, VA 22967",Skiing; Full Kitchen; Cabins; Lodging,FALSE,skis-and-trees,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2290,Mountain Dreams Condo,Cabins & Cottages,Roseland,"Mountain Dreams Condo at The Ledges offers two-story living with two bedrooms, dual fireplaces, redesigned king suite, and expansive views over the Rockfish Valley.",https://nelsoncounty.com/wp-content/uploads/2025/01/Mountain-Dreams-Condo.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Mountain-Dreams-Condo-Interior.jpg,,https://nelsoncounty.com/explore/mountain-dreams-condo/,,"Wintergreen Resort, Nellysford, VA 22958",Lodging; Pet Friendly; Cabins,FALSE,mountain-dreams-condo,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Nellysford%2C%20VA%2022958
2295,Wintergreen Vistas,Cabins & Cottages,Roseland,"Wintergreen Vistas comprises two ridge-line condos—one two-bedroom, one three-bedroom—each with full kitchens, decks, and standout Blue Ridge views.",https://nelsoncounty.com/wp-content/uploads/2025/01/Wintergreen-Vistas.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Wintergreen-Vistas-Interior.jpg,,https://nelsoncounty.com/explore/wintergreen-vistas/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Cabins; Lodging,FALSE,wintergreen-vistas,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2298,Clonmel Acres,Cabins & Cottages,Afton,"Clonmel Acres is a 30-acre historic farmhouse with five bedrooms, private pond, hot tub, and sweeping mountain views minutes from Nelson 151.",https://nelsoncounty.com/wp-content/uploads/2025/01/Clonmel-Acres.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Clonmel-Acres-Interior.jpg,,https://nelsoncounty.com/explore/clonmel-acres/,,"Afton, VA 22920",Scenic Views; Cabins; Lodging,FALSE,clonmel-acres,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2300,Cabin at Clonmel,Cabins & Cottages,Afton,"Cabin at Clonmel is a restored 1700s log cabin available for 31+ day stays with loft bedroom, modern comforts, and mountain views on the Clonmel estate.",https://nelsoncounty.com/wp-content/uploads/2025/01/Cabin-at-Clonmel.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Cabin-at-Clonmel-Interior.jpg,,https://nelsoncounty.com/explore/cabin-at-clonmel/,,"Afton, VA 22920",Scenic Views; Cabins; Lodging,FALSE,cabin-at-clonmel,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2302,Sleepy Hollow Retreat Enjoy Your Stay,Cabins & Cottages,Roseland,"Sleepy Hollow Retreat is an 1800s farmhouse along Nelson 151 with covered porch, large yard, and two-bedroom layout close to trails, rivers, and wineries.",https://nelsoncounty.com/wp-content/uploads/2025/01/Sleepy-Hollow-Retreat-Enjoy-Your-Stay.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Sleepy-Hollow-Retreat-Enjoy-Your-Stay-Interior.jpg,,https://nelsoncounty.com/explore/sleepy-hollow-retreat-enjoy-your-stay/,,"Roseland, VA 22967",Outdoor Seating; Wi-Fi; Pet Friendly; Cabins; Lodging,FALSE,sleepy-hollow-retreat-enjoy-your-stay,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2304,Eagles Court Ski In/Ski Out Condo,Pet Friendly,Wintergreen Resort,"Eagles Court Ski In/Ski Out Condo sits directly on Eagle’s Swoop with designated parking, renovated kitchen, ski closet, and dog-friendly policy.",https://nelsoncounty.com/wp-content/uploads/2025/01/Eagles-Court-Ski-InSki-Out-Condo.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Eagles-Court-Ski-InSki-Out-Condo-Interior.jpg,,https://nelsoncounty.com/explore/eagles-court-ski-in-ski-out-condo/,,"Wintergreen Resort, Roseland, VA 22967",Skiing; Parking; Pet Friendly; Full Kitchen,FALSE,eagles-court-ski-in-ski-out-condo,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2307,Wren House,Cabins & Cottages,Afton,"Wren House is a five-bedroom country home on nearly five acres with hot tub, fire pit, remodeled kitchen, and sweeping pasture and sunset views.",https://nelsoncounty.com/wp-content/uploads/2025/02/Wren-House.jpg,https://nelsoncounty.com/wp-content/uploads/2025/02/Wren-House-Interior.jpg,,https://nelsoncounty.com/explore/wren-house/,,"Afton, VA 22920",Outdoor Seating; Pet Friendly; Full Kitchen; Cabins; Lodging,FALSE,wren-house,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2310,WildManDan B&B (Beer centric),Bed and Breakfast,Afton,"WildManDan B&B is an 1870 farmhouse on the WildManDan Brewery property sleeping twelve with wraparound porch, gazebo, fire pit swings, and optional beer classes.",https://nelsoncounty.com/wp-content/uploads/2025/01/WildManDan-BB.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/WildManDan-BB-Interior.jpg,,https://nelsoncounty.com/explore/wildmandan-bb-beer-centric/,(540) 649-2233,"279 Avon Road, Afton, VA 22920",Beer; Outdoor Seating; Breakfast; Lodging,FALSE,wildmandan-bb-beer-centric,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=279%20Avon%20Road%2C%20Afton%2C%20VA%2022920
2313,Fenton Inn,Bed and Breakfast,Roseland,"Fenton Inn is a handcrafted European-style village inn with artisan architecture, bakery breakfast buffet, and direct access to Blue Ridge Parkway adventures.",https://nelsoncounty.com/wp-content/uploads/2025/01/Fenton-Inn.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Fenton-Inn-Interior.jpg,,https://nelsoncounty.com/explore/fenton-inn/,(434) 361-3539,"29 Shelton Laurel Trail, Nellysford, VA 22958",Lodging; Breakfast; Bakery; Scenic Views,FALSE,fenton-inn,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=29%20Shelton%20Laurel%20Trail%2C%20Nellysford%2C%20VA%2022958
2316,Marley's Cabin,Cabins & Cottages,Wintergreen Resort,"Marley’s Cabin is a renovated Wintergreen mountain home with 180-degree sunrise views, designer interiors, and expansive decks for year-round relaxation.",https://nelsoncounty.com/wp-content/uploads/2025/01/Marleys-Cabin.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Marleys-Cabin-Interior.jpg,,https://nelsoncounty.com/explore/marleys-cabin/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Cabins; Lodging,FALSE,marleys-cabin,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2318,Cozy & Clean Wintergreen Condo (Tanners Ridge),Pet Friendly,Roseland,"Cozy & Clean Wintergreen Condo features a new king bed, plush linens, fireplace, smart TVs, and dog-friendly patio one mile from the resort core.",https://nelsoncounty.com/wp-content/uploads/2025/01/Cozy-Clean-Wintergreen-Condo.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Cozy-Clean-Wintergreen-Condo-Interior.jpg,,https://nelsoncounty.com/explore/cozy-clean-wintergreen-condo-tanners-ridge/,,"Wintergreen Resort, Roseland, VA 22967",Pet Friendly; Outdoor Seating,FALSE,cozy-clean-wintergreen-condo-tanners-ridge,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2321,Remodeled 3BR/2BA Ski Chalet off Tyro Slope,Cabins & Cottages,Wintergreen Resort,"Remodeled 3BR/2BA Ski Chalet off Tyro Slope offers ski-in/out access, gourmet kitchen, heated bathroom floors, wraparound deck, and parking for three.",https://nelsoncounty.com/wp-content/uploads/2025/02/Remodeled-3BR2BA-Ski-Chalet-off-Tyro-Slope.jpg,https://nelsoncounty.com/wp-content/uploads/2025/02/Remodeled-3BR2BA-Ski-Chalet-off-Tyro-Slope-Interior.jpg,,https://nelsoncounty.com/explore/remodeled-3br-2ba-ski-chalet-off-tyro-slope/,,"Wintergreen Resort, Roseland, VA 22967",Skiing; Outdoor Seating; Scenic Views; Full Kitchen; Pet Friendly; Parking; Cabins; Lodging,FALSE,remodeled-3br-2ba-ski-chalet-off-tyro-slope,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2475,Three Springs Myndus,Cabins & Cottages,Lovingston,"Three Springs Myndus is a three-bedroom mountain home on a 100-acre property with high-speed internet, whirlpool tub, wildlife viewing, and EV charging along the Nelson craft beverage trail.",https://nelsoncounty.com/wp-content/uploads/2025/02/Three-Springs-Myndus.jpg,https://nelsoncounty.com/wp-content/uploads/2025/02/Three-Springs-Myndus-Interior.jpg,,https://nelsoncounty.com/explore/three-springs-myndus/,,"Arrington, VA 22922",Outdoor Seating; Parking; EV Charging; Breakfast; Cabins; Lodging,FALSE,three-springs-myndus,josh,2025-02-11,2025-02-11,https://www.google.com/maps/dir/?api=1&destination=Arrington%2C%20VA%2022922
2488,Lovingston Get-Away,Cabins & Cottages,Lovingston,"Lovingston Get-Away is a two-bedroom historic-district home with full kitchen and cozy living room just off Front Street, letting guests walk to shops, dining, and a self-guided village tour while staying central to wineries, Wintergreen adventures, and Blue Ridge landmarks.",https://nelsoncounty.com/wp-content/uploads/2025/02/Lovingston-Get-Away.jpg,https://nelsoncounty.com/wp-content/uploads/2025/02/Lovingston-Get-Away-Interior.jpg,,https://nelsoncounty.com/explore/lovingston-get-away/,,"Lovingston, VA 22949",Tours; Full Kitchen; Scenic Views; Cabins; Lodging,FALSE,lovingston-get-away,josh,2025-02-25,2025-02-25,https://www.google.com/maps/dir/?api=1&destination=Lovingston%2C%20VA%2022949
2490,Rock-n-Creek Cabin,Cabins & Cottages,Montebello,"Rock-n-Creek Cabin is a spacious log lodge atop Whetstone Ridge with multiple porches, stone fire pit, three bedrooms plus loft, and scenic river branches on-site.",https://nelsoncounty.com/wp-content/uploads/2025/02/Rock-n-Creek-Cabin.jpg,https://nelsoncounty.com/wp-content/uploads/2025/02/Rock-n-Creek-Cabin-Interior.jpg,,https://nelsoncounty.com/explore/rock-n-creek-cabin/,(434) 299-6143,"2307 Whetstone Ridge Road, Roseland, VA 22967",Cabins; Scenic Views; Breakfast; Pet Friendly; Lodging,FALSE,rock-n-creek-cabin,josh,2025-02-25,2025-02-25,https://www.google.com/maps/dir/?api=1&destination=2307%20Whetstone%20Ridge%20Road%2C%20Roseland%2C%20VA%2022967
2492,The Branch at Afton Mountain Retreat,Cabins & Cottages,Afton,"The Branch at Afton Mountain Retreat is a remodeled three-bedroom home with screened porch fireplace, pet-friendly policy for hypoallergenic dogs, and location across from Veritas.",https://nelsoncounty.com/wp-content/uploads/2025/02/The-Branch-at-Afton-Mountain-Retreat.jpg,https://nelsoncounty.com/wp-content/uploads/2025/02/The-Branch-at-Afton-Mountain-Retreat-Interior.jpg,,https://nelsoncounty.com/explore/the-branch-at-afton-mountain-retreat/,,"1220 Fox Ridge Lane, Afton, VA 22920",Wine; Outdoor Seating; Pet Friendly; Cabins; Lodging,FALSE,the-branch-at-afton-mountain-retreat,josh,2025-02-25,2025-02-25,https://www.google.com/maps/dir/?api=1&destination=1220%20Fox%20Ridge%20Lane%2C%20Afton%2C%20VA%2022920
2494,The Bungalow at Afton Mountain Retreat,Cabins & Cottages,Afton,"The Bungalow at Afton Mountain Retreat is a renovated 1930s Sears Roebuck home with open concept living, marble bath, kid playroom, and mountain views over Veritas.",https://nelsoncounty.com/wp-content/uploads/2025/02/The-Bungalow-at-Afton-Mountain-Retreat.jpg,https://nelsoncounty.com/wp-content/uploads/2025/02/The-Bungalow-at-Afton-Mountain-Retreat-Interior.jpg,,https://nelsoncounty.com/explore/the-bungalow-at-afton-mountain-retreat/,,"1230 Fox Ridge Lane, Afton, VA 22920",Wine; Scenic Views; Full Kitchen; Cabins; Lodging,FALSE,the-bungalow-at-afton-mountain-retreat,josh,2025-02-25,2025-02-25,https://www.google.com/maps/dir/?api=1&destination=1230%20Fox%20Ridge%20Lane%2C%20Afton%2C%20VA%2022920
